// **************************************************************
// this section is till force including all the printable ASCII characters into the fontmap
// ### ASCII printable characters (32-127) ###
// !"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_`abcdefghijklmnopqrstuvwxyz{|}~
// ### ASCII extended characters (128-255) ###
// ¡¢£¤¥¦§¨©ª«¬	®¯°±²³´µ¶·¸¹º»¼½¾¿ÀÁÂÃÄÅÆÇÈÉÊËÌÍÎÏÐÑÒÓÔÕÖ×ØÙÚÛÜÝÞßàáâãäåæçèéêëìíîïðñòóôõö÷øùúûüýþÿ
// ### Latin Extended-A
// ĀāĂăĄąĆćĈĉĊċČčĎďĐđĒēĔĕĖėĘęĚěĜĝĞğĠġĢģĤĥĦħĨĩĪīĬĭĮįİıĲĳĴĵĶķĸĹĺĻļĽľĿŀŁłŃńŅņŇňŉŊŋŌōŎŏŐőŒœŔŕŖŗŘřŚśŜŝŞşŠšŢţŤťŦŧŨũŪūŬŭŮůŰűŲųŴŵŶŷŸŹźŻżŽžſ
// **************************************************************

//
//  **************************************************************
//  ***   Strings from Game/en/language.dll                    ***
//  **************************************************************
//

98 "1"
26077 "Skapa <b>Tung Fäktare<b> (<cost>)\nUniversell infanterienhet. Stark mot byggnader och infanteri. Svag mot skyttar på långt håll.<i> Uppgraderingar: attack, skydd (Smedja); hastighet (Barack); produktionshastighet (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26078 "Skapa <b>Spjutbärare<b> (<cost>)\nAnti-kavalleri-infanteri. Stark mot ridande enheter, särskilt elefanter. Svag mot skyttar och infanteri.<i> Uppgraderingar: attack, skydd (Smedja); hastighet, till Pikenerare 160M, 90G (Barack); produktionshastighet (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26079 "Skapa <b>Milis<b> (<cost>)\nUniversell infanterienhet. Stark mot byggnader och infanteri. Svag mot skyttar på långt håll.<i> Uppgraderingar: attack, skydd (Smedja); kostnad, hastighet, till Fotsoldat 100M, 40G (Barack); produktionshastighet (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26080 "Skapa <b>Fotsoldat<b> (<cost>)\nUniversell infanterienhet. Stark mot byggnader och infanteri. Svag mot skyttar på långt håll.<i> Uppgraderingar: attack, skydd (Smedja); kostnad, hastighet, till Långsvärdsfäktare 150M, 65G (Barack); produktionshastighet (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26081 "Skapa <b>Långsvärdsfäktare<b> (<cost>)\nUniversell infanterienhet. Stark mot byggnader och infanteri. Svag mot skyttar på långt håll.<i> Uppgraderingar: attack, skydd (Smedja); kostnad, hastighet, till Tvåhandsfäktare 300M, 100G eller Legionär 800M, 400G (Barack); produktionshastighet (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26083 "Skapa <b>Bågskytt<b> (<cost>)\nSkyttenhet. Stark mot enheter på långt håll. Svag mot Skärmytslare och enheter på nära håll.<i> Uppgraderingar: attack, räckvidd, skydd (Smedja); attack, träffsäkerhet (Universitet); träffsäkerhet, till Armborstskytt 175M, 100G (Skjutbana); produktionshastighet (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26084 "Skapa <b>Armborstskytt<b> (<cost>)\nSkyttenhet. Stark mot enheter på långt håll. Svag mot Elitskärmytslare, Mangoneler och enheter på nära håll.<i> Uppgraderingar: attack, räckvidd, skydd (Smedja); attack, träffsäkerhet (Universitet); träffsäkerhet, till Pilbösseskytt 450M, 350G (Skjutbana); produktionshastighet (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26085 "Skapa <b>Ryttarskytt<b> (<cost>)\nRidande bågskytt. Stark mot långsamma enheter på långt håll. Svag mot Elitskärmytslare och enheter på nära håll.<i> Uppgraderingar: hastighet, hälsopoäng (Stall); attack, räckvidd, skydd (Smedja); attack, träffsäkerhet (Universitet); träffsäkerhet, skydd till Tung Ryttarskytt 900M, 500G (Skjutbana); produktionshastighet (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26086 "Skapa <b>Hakeskytt<b> (<cost>)\nKrutenhet med stark attack, men dålig precision på långt håll. Stark mot infanteri. Svag mot Elitskärmytslare och skyttar.<i> Uppgraderingar: skydd (Smedja); produktionshastighet (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"

//
// Marked up popup text that details the effects of any particular research.
// SPECIAL TRANSLATION RULES:
//   1. Do not translate anything inside <> -- those are markup codes, like <b> for bold, <cost> for upgrade kostnad, <armor> for skydd rating etc.
//   2. It is okay till translate anything inside (), so (Kloster) could be translated till (monasterio) in Spanjorer, for example.
//   3. Also preserve the \n which are newline markers
//

26087 "Skapa <b>Elitskärmytslare<b> (<cost>)\nSkjutande anti-skyttenhet som inte kan anfalla på nära håll. Stark mot skyttar. Svag mot enheter på nära håll.<i> Uppgraderingar: attack, räckvidd, skydd (Smedja); attack, träffsäkerhet (Universitet); träffsäkerhet, till Imperieskärmytslare 300T, 300G (Skjutbana); produktionshastighet (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26088 "Skapa <b>Skärmytslare<b> (<cost>)\nSkjutande anti-skyttenhet som inte kan anfalla på nära håll. Stark mot skyttar. Svag mot enheter på nära håll.<i> Uppgraderingar: attack, räckvidd, skydd (Smedja); attack, träffsäkerhet (Universitet); träffsäkerhet, till Elitskärmytslare 230T, 130G (Skjutbana); produktionshastighet (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26089 "Bygg <b>Handelsfartyg<b> (<cost>)\nHandelsenhet som används för att generera guld i en annan spelares hamn. Klicka på handelsfartyget och högerklicka sedan på en annan spelares hamn för att handla. Enheten återvänder då med guld till din hamn.<i> Uppgraderingar: generera mer guld (Marknad); skydd, kostnad (Hamn); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26090 "Bygg <b>Fiskebåt<b> (<cost>)\nSamlar mat från fiskar och fiskfällor. Bygger Fiskfällor.<i> Uppgraderingar: skydd, kostnad, hastighet, effektivitet (Hamn); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26091 "Bygg <b>Krigsgalär<b> (<cost>)\nUniversalkrigsskepp med skottattack. Svag mot Brandskepp.<i> Uppgraderingar: skydd, kostnad, hastighet, till Galeon 400M, 315T (Hamn); attack, räckvidd (Smedja); attack, träffsäkerhet (Universitet); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26092 "Bygg <b>Djonk<b> (<cost>)\nHandelsenhet som används för att generera guld i en annan spelares hamn. Klicka på djonken och högerklicka sedan på en annan spelares hamn för att handla. Enheten återvänder då med guld till din hamn.<i> Uppgraderingar: generera mer guld (Marknad); skydd, kostnad (Hamn); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26093 "Bygg <b>Kanon<b> (<cost>)\nBelägringsvapen med lång räckvidd. Stark mot byggnader och belägringsvapen. Svag mot närstridsenheter.<i> Uppgraderingar: attack, räckvidd (Universitet); till Haubits 1100M, 800G (Belägringsverkstad); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26094 "Bygg <b>Murbräcka<b> (<cost>)\nBelägringsvapen mot byggnader. Tålig mot de flesta skottattacker. Garnisonerat infanteri ökar hastigheten och attacken.<i> Uppgraderingar: attack (Universitet); till Lockad Murbräcka 300M (Belägringsverkstad); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range> <garrison>"
26095 "Bygg <b>Mangonel<b> (<cost>)\nSkjutande belägringsvapen med effektområdesattack, men kan inte anfalla enheter på nära håll. Stark mot täta grupper av enheter. Kan anfalla plats.<i> Uppgraderingar: attack, räckvidd (Universitet); till Onager 800M, 500G (Belägringsverkstad); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26096 "Bygg <b>Scorpio<b> (<cost>)\nBelägringsvapen mot enheter. Avfyrar pilar som genomtränger flera enheter, men kan inte anfalla på nära håll. Stark mot stora grupper av enheter. Svag mot kavalleri och belägringsvapen.<i> Uppgraderingar: räckvidd, attack, träffsäkerhet (Universitet); till Tung Scorpio 800M, 750T (Belägringsverkstad); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26099 "Skapa <b>Munk<b> (<cost>)\nKonverterar fiendeenheter till din civilisation. Helar vänenheter (förutom skepp och belägringsvapen). Stark mot långsamma och närstridsenheter. Svag mot Lätt Kavalleri och skjutande enheter. Kan inhämta Reliker och ta dem till Klostret.<i> Uppgraderingar: i Kloster.<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26100 "Bygg <b>Handelsekipage<b> (<cost>)\nHandelsenhet som används för att generera guld på en annan spelares Marknad. Klicka på handelsekipaget och högerklicka sedan på en annan spelares Marknad för att handla. Enheten återvänder då med guld till din Marknad.<i> Uppgraderingar: generera mer guld (Marknad); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26101 "Skapa <b>Katafrakt<b> (<cost>)\nBysantinsk unik kavallerienhet. Stark mot infanteri. Svag mot skyttar. <i> Uppgraderingar: attack, skydd (Smedja); hastighet, hälsopoäng (Stall); produktionshastighet, till Elitkatafrakt 1200M, 800G (Slott); förbättrad Munkresistens .<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26102 "Skapa <b>Chu Ko Nu<b> (<cost>)\nKinesisk unik bågskytt med snabbskottsattack. Stark mot infanteri. Svag mot skyttar och belägringsvapen. <i> Uppgraderingar: attack, räckvidd (Smedja); träffsäkerhet (Skjutbana); attack, träffsäkerhet (Universitet); produktionshastighet, till Elit-Chu Ko Nu 760M, 760G (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26103 "Skapa <b>Mameluk<b> (<cost>)\nSaracensk unik kamel med skjutande närstridsattack. Stark mot kavalleri. Svag mot skyttar och Pikenerare. <i> Uppgraderingar: attack, skydd (Smedja); hastighet, hälsopoäng  (Stall); produktionshastighet, till Elitmameluk 600M, 500G (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26104 "Skapa <b>Huskarl<b> (<cost>)\nGotisk unik infanterienhet med starkt pilskydd. Stark mot skyttar och byggnader. Svag mot kavalleri. <i> Uppgraderingar: attack, skydd (Smedja); hastighet (Barack); produktionshastighet, till Elithuskarl 1200M, 550G (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26105 "Skapa <b>Janitsjar<b> (<cost>)\nTurkisk unik Hakeskytt med längre räckvidd och utan lägstaräckvidd. Stark mot infanteri. Svag mot skyttar.<i> Uppgraderingar: skydd (Smedja); produktionshastighet, till Elitjanitsjar 850M, 750G (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26106 "Bygg <b>Barkass<b> (<cost>)\nVikingskt unikt skepp som avfyrar grupper av pilar. Stark mot Krigsgalärer, landenheter och byggnader. <i> Uppgraderingar: skydd, kostnad, hastighet, till Elitbarkass 750M, 475G (Hamn); attack, räckvidd (Smedja); attack, träffsäkerhet (Universitet); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26107 "Skapa <b>Långbågsskytt<b> (<cost>)\nBrittisk unik bågskytt med mycket lång räckvidd. Stark mot infanteri. Svag mot kavalleri och Skärmytslare. <i> Uppgraderingar: attack, räckvidd, skydd (Smedja); attack, träffsäkerhet (Universitet); produktionshastighet, till Elitlångbågsskytt 850M, 850G (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26108 "Skapa <b>Mangudai<b> (<cost>)\nMongolsk unik ryttarskytt med snabbskjutande attack. Stark mot belägringsvapen och infanteri. Svag mot Skärmytslare, Pikenerare och Kamelryttare. <i> Uppgraderingar: attack, räckvidd, skydd (Smedja); hastighet, hälsopoäng (Stall); träffsäkerhet, skydd (Skjutbana); attack, träffsäkerhet (Universitet); produktionshastighet, till Elitmangudai 1100M, 675G (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26109 "Skapa <b>Krigselefant<b> (<cost>)\nPersisk unik enhet. Långsamt och kraftfullt kavalleri. Stark mot byggnader och enheter på nära håll. Svag mot Munkar. <i> Uppgraderingar: attack, skydd (Smedja); hastighet, hälsopoäng  (Stall); produktionshastighet, till Elitkrigselefant 1350M, 800G (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26110 "Skapa <b>Samuraj<b> (<cost>)\nJapansk unik infanterienhet med snabb attack. Stark mot unika enheter och infanteri. Svag mot skyttar. <i> Uppgraderingar: attack, skydd (Smedja); hastighet (Barack); produktionshastighet, till Elitsamuraj 750M, 650G (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26111 "Skapa <b>Yxkastare<b> (<cost>)\nFrankisk unik infanterienhet med skjutande närstridsattack. Stark mot infanteri. Svag mot skyttar och belägringsvapen. <i> Uppgraderingar: attack, skydd (Smedja); hastighet (Barack); produktionshastighet, till Elityxkastare 1000M, 750G (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26112 "Skapa <b>Ordensriddare<b> (<cost>)\nTysk unik infanterienhet. Långsam och stark. Stark mot närstridsenheter. Svag mot skyttar och Scorpio. <i> Uppgraderingar: attack, skydd (Smedja); hastighet (Barack); produktionshastighet, till Elitordensriddare 950M, 500G (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26113 "Skapa <b>Vedjeplundrare<b> (<cost>)\nKeltisk unik infanterienhet. Snabbrörlig. Stark mot infanteri och belägringsvapen. Svag mot skyttar och kavalleri. <i> Uppgraderingar: attack, skydd (Smedja); hastighet (Barack); produktionshastighet, till Elitvedjeplundrare 1000M, 800G (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26114 "Skapa <b>Kondottiär<b> (<cost>)\nSnabbt anti-krutinfanteri. Stark mot krutenheter. Svag mot kavalleri och skyttar. Kan tränas av Italienare och dess allierade.<i> Uppgraderingar: attack, skydd (Smedja); hastighet (Barack); produktionshastighet (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26115 "Skapa <b>Kunglig Janitsjar<b> (<cost>)\nTurkisk unik Hakeskytt med längre räckvidd och utan lägstaräckvidd. Stark mot infanteri. Svag mot skyttar.<i> Uppgraderingar: skydd (Smedja); produktionshastighet (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26116 "Skapa <b>Österlig Fäktare<b> (<cost>)\nUniversell infanterienhet. Stark mot byggnader och infanteri. Svag mot skyttar på långt håll.<i> Uppgraderingar: attack, skydd (Smedja); hastighet (Barack); produktionshastighet (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26117 "Skapa <b>Norrkringare<b> (<cost>)\nUniversell infanterienhet. Stark mot byggnader och infanteri. Svag mot skyttar på långt håll.<i> Uppgraderingar: attack, skydd (Smedja); hastighet (Barack); produktionshastighet (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26118 "Skapa <b>Eldkastare<b> (<cost>)\nBelägringsvapen som sprutar eld på nära håll. Stark mot byggnader och närstridsenheter. Svag mot skyttar på långt håll.<i> Uppgraderingar: attack, räckvidd (Universitet); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26119 "Skapa <b>Kanot<b> (<cost>)\nLiten snabbrörlig båt som avfyrar grupper av pilar. Stark mot landenheter och byggnader.<i> Uppgraderingar: skydd, hastighet, kostnad (Hamn); attack, räckvidd (Smedja); attack, träffsäkerhet (Universitet); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26120 "Skapa <b>Präst<b> (<cost>)\nKonverterar fiendeenheter till din civilisation. Helar vänenheter (förutom skepp och belägringsvapen). Stark mot långsamma och närstridsenheter. Svag mot Lätt Kavalleri och skjutande enheter. Kan inhämta Reliker och ta dem till Klostret.<i> Uppgraderingar: i Kloster.<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26121 "Skapa <b>Byinvånare<b> (<cost>)\nSamlar in resurser. Bygger och reparerar byggnader. Reparerar även skepp och belägringsvapen.<i> Uppgraderingar: hälsopoäng, skydd, effektivitet (Centrum); träsresursinsamling (Skogshuggarläger); sten- och guld resursinsamling (Gruvläger); bygghastighet (Universitet); attack (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26128 "Bygg <b>Skjutbana<b> (<cost>)\nAnvänds för att träna och uppgradera skyttenheter. <i> Uppgraderingar: produktionshastighet(Slott); siktlinje (Centrum); hälsopoäng, skydd (Universitet); förbättrad Munkresistens (Kloster).<i> \n<hp> <attack> <armor> <piercearmor> <range> <garrison>"
26129 "Skapa <b>Orgelbössa<b> (<cost>)\nPortugisik unik belägringsenhet. Avfyrar en salva med kulor. Stark mot stora grupper av enheter. Svag mot kavalleri och Mangoneler.<i> Uppgraderingar: attack, räckvidd (Universitet); produktionshastighet, till Elitorgelbössa 1200M, 500G (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26130 "Skapa <b>Elitorgelbössa<b> (<cost>)\nPortugisik unik belägringsenhet. Avfyrar en salva med kulor. Stark mot stora grupper av enheter. Svag mot kavalleri och Mangoneler.<i> Uppgraderingar: attack, räckvidd (Universitet); produktionshastighet (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26131 "Bygg <b>Smedja<b> (<cost>)\nAnvänds för att forska fram teknologier som förbättrar enheters skydd och attack.<b><i> Krävs för Belägringsverkstad.<b><i> <i> Uppgraderingar: siktlinje (Centrum); hälsopoäng, skydd (Universitet); förbättrad Munkresistens (Kloster).<i> \n<hp> <attack> <armor> <piercearmor> <range>"
26132 "Skapa <b>Karavell<b> (<cost>)\nPortugisiskt unikt skepp vars pilar genomtränger flera enheter. Stark mot stora grupper av skepp. Svag mot Brandskepp.<i> Uppgraderingar: skydd, kostnad, hastighet, till Elitkaravell 700M, 525G (Hamn); attack, räckvidd (Smedja); attack, träffsäkerhet (Universitet); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26133 "Skapa <b>Elitkaravell<b> (<cost>)\nPortugisiskt unikt skepp vars pilar genomtränger flera enheter. Stark mot stora grupper av skepp. Svag mot Brandskepp.<i> Uppgraderingar: skydd, hastighet, kostnad (Hamn); attack, räckvidd (Smedja); attack, träffsäkerhet (Universitet); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26134 "Skapa <b>Kamelryttarskytt<b> (<cost>)\nBerbisk unik ridande bågskytt. Stark mot Ryttarskyttar och infanteri. Svag mot Pikenerare, Skärmytslare och Kamelryttare.<i> Uppgraderingar: attack, räckvidd, skydd (Smedja); hastighet, hälsopoäng (Stall); träffsäkerhet, skydd (Skjutbana); attack, träffsäkerhet (Universitet); produktionshastighet, till Elitkamelryttarskytt 1000T, 500G (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26135 "Bygg <b>Barack<b> (<cost>)\nAnvänds för att träna och uppgradera infanterienheter.<b><i> Krävs för Skjutbana, Stall.<b><i> <i> Uppgraderingar: produktionshastighet(Slott); siktlinje (Centrum); hälsopoäng, skydd (Universitet); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range> <garrison>"
26136 "Skapa <b>Elitkamelryttarskytt<b> (<cost>)\nBerbisk unik ridande bågskytt. Stark mot Ryttarskyttar och infanteri. Svag mot Pikenerare, Skärmytslare och Kamelryttare.<i> Uppgraderingar: attack, skydd (Smedja); hastighet, hälsopoäng (Stall); träffsäkerhet, skydd (Skjutbana); attack, träffsäkerhet (Universitet); produktionshastighet (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26137 "Skapa <b>Jinete<b> (<cost>)\nRidande skärmytslare. Stark mot skyttar. Svag mot enheter på nära håll. Kan tränas av Berber och dess allierade.<i> Uppgraderingar: hastighet, hälsopoäng (Stall); attack, räckvidd, skydd (Smedja); attack, träffsäkerhet (Universitet); träffsäkerhet, till Elitjinete 500M, 450T (Skjutbana); produktionshastighet (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26138 "Bygg <b>Kloster<b> (<cost>)\nAnvänds för att träna och uppgradera Munkar. Garrison relics till generate gold. Kan inte konverteras av fiendens Munkar.<i> Uppgraderingar: siktlinje (Centrum); hälsopoäng, skydd (Universitet).<i>\n<hp> <attack> <armor> <piercearmor> <range> <garrison>"
26139 "Skapa <b>Elitjinete<b> (<cost>)\nRidande skärmytslare. Stark mot skyttar. Svag mot enheter på nära håll. Kan tränas av Berber och dess allierade.<i> Uppgraderingar: hastighet, hälsopoäng (Stall); attack, räckvidd, skydd (Smedja); attack, träffsäkerhet (Universitet); träffsäkerhet (Skjutbana); produktionshastighet (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
  26140 "Skapa <b>Gbeto<b> (<cost>)\nMalisk unik infanterienhet with skjutande närstridsattack. Snabbrörlig. Stark mot infanteri. Svag mot skyttar och belägringsvapen.<i> Uppgraderingar: skydd (Smedja); produktionshastighet, till Elitgbeto 900M, 600G (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26141 "Skapa <b>Elitgbeto<b> (<cost>)\nMalisk unik infanterienhet with skjutande närstridsattack. Snabbrörlig. Stark mot infanteri. Svag mot skyttar och belägringsvapen.<i> Uppgraderingar: skydd (Smedja); produktionshastighet (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26142 "Bygg <b>Slott<b> (<cost>)\nAnvänds för att träna och uppgradera idin unika enhet, bygga Blidor och forska fram teknologier. Attackerar fiender inom räckhåll automatiskt. Enheter kan garnisonera inuti för beskydd. Skjutande enheter och Byinvånare bidrar med ytterligare projektiler. Ger 20 befolkningutrymme. Kan inte konverteras av fiendens Munkar.<i> Uppgraderingar: produktionshastighet(Slott); siktlinje (Centrum); hälsopoäng, skydd, träffsäkerhet (Universitet); attack, räckvidd (Smedja); attack, räckvidd (Slott).<i>\n<hp> <attack> <armor> <piercearmor> <range> <garrison>"
26143 "Skapa <b>Shotelkrigare<b> (<cost>)\nEtiopiskt unikt infanteri med hög attack och snabb träningshastighet. Snabbrörlig. Stark mot infanteri. Svag mot skyttar.<i> Uppgraderingar: attack, skydd (Smedja); hastighet (Barack); produktionshastighet, till Elitshotelkrigare 900M, 450G (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26144 "Bygg <b>Hamn<b> (<cost>)\nAnvänds för att bygga och uppgradera skepp, last av mat från Fiskebåtar och handla med andra spelare via vattenvägar.<i> Uppgraderingar: siktlinje (Centrum); hälsopoäng, skydd (Universitet); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range> <garrison>"
26145 "Skapa <b>Elitshotelkrigare<b> (<cost>)\nEtiopiskt unikt infanteri med hög attack och snabb träningshastighet. Snabbrörlig. Stark mot infanteri. Svag mot skyttar.<i> Uppgraderingar: attack, skydd (Smedja); hastighet (Barack); produktionshastighet (Slott); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26149 "Bygg <b>Åker<b> (<cost>)\nFörnybar matkälla. Ger en begränsad mängd mat innan den utarmas och måste sås om. Endast en Byinvånare åt gånger kan arbeta på en Åker. Du kan bruka övergivna fiendeåkrar. Kan ej konverteras av fiendens Munkar.<i> Uppgraderingar: mat (Kvarn); hälsopoäng (Universitet).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26154 "Bygg <b>Vakttorn<b> (<cost>)\nTorn med en skjutande attack. Enheter kan garnisonera inuti för beskydd. Skjutande enheter och Byinvånare bidrar med ytterligare projektiler. Stark mot skyttar. Svag motenheter på nära håll, särskilt Murbräckor.<i> Uppgraderingar: siktlinje (Centrum); attack, räckvidd (Smedja); attack, hälsopoäng, skydd, skeppsattack; till Kärntorn 500M, 350T (Universitet).<i>\n<hp> <attack> <armor> <piercearmor> <range> <garrison>"
26155 "Bygg <b>Kärntorn<b> (<cost>)\nTorn med en skjutande attack. Enheter kan garnisonera inuti för beskydd. Skjutande enheter och Byinvånare bidrar med ytterligare projektiler. Stark mot skyttar. Svag motenheter på nära håll, särskilt Murbräckor.<i> Uppgraderingar: siktlinje (Centrum); attack, räckvidd (Smedja); attack, hälsopoäng, skydd, skeppsattack (Universitet).<i>\n<hp> <attack> <armor> <piercearmor> <range> <garrison>"
26156 "Bygg <b>Kanontorn<b> (<cost>)\nKruttorn med en kraftig skjutande attack. Enheter kan garnisonera inuti för beskydd. Stark mot skepp.<i> Uppgraderingar: siktlinje (Centrum); attack, räckvidd (Smedja); hälsopoäng, skydd, skeppsattack (Universitet).<i>\n<hp> <attack> <armor> <piercearmor> <range> <garrison>"
26157 "Bygg <b>Kvarn<b> (<cost>)\nAnvänds till att lasta av mat och forska fram jordbruksteknologier. Bygg nära buskar eller andra matkällor för att samla mat snabbare. <b><i> Krävs för Åker, Marknad.<b><i> <i> Uppgraderingar: siktlinje (Centrum); hälsopoäng, skydd (Universitet); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range> <garrison>"
26158 "Bygg <b>Eldtorn<b> (<cost>)\nKraftigt torn som sprutar eld på nära håll.<i> Uppgraderingar: siktlinje (Centrum); hälsopoäng, skydd, skeppsattack (Universitet).<i>\n<hp> <attack> <armor> <piercearmor> <range> <garrison>"
26159 "Bygg <b>Feitoria<b> (<cost>)\nEkonomisk byggnad. Genererar resurser utan att det krävs byinvånare. Unik byggnad för Portugiserna. Kräver 20 befolkningsutrymme.<i> Uppgraderingar: siktlinje (Centrum); hälsopoäng, skydd (Universitet).<i>\n<hp> <attack> <armor> <piercearmor> <range> <garrison>"
26160 "Bygg <b>Eldgalär<b> (<cost>)\nKrigsfartyg som sprutar eld på nära håll. Stark mot Galärer. Svag mot Explosionsflottar.<i> Uppgraderingar: skydd, hastighet, kostnad, till Brandskepp 230M, 100G (Hamn); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range>"
26161 "Bygg <b>Marknad<b> (<cost>)\nAnvänds för att köpa och sälja resurser, handla med andra spelare via land och forska fram handelsteknologier. Krävs för att kunna skicka resurser till andra spelare. Låter dig se dina allierades siktlinje.<i> Uppgraderingar: siktlinje (Centrum); hälsopoäng, skydd (Universitet); förbättrad Munkresistens (Kloster).<i>\n<hp> <attack> <armor> <piercearmor> <range> <garrison>"
